circuit name,GBW, Gain, Pdiss, Fitness, time, performance weight, solution vector, solution path
NGCC,26353200.0,144.296,0.00248438,C2P_Simulator,2025-0522-002014,['NSGA-II'],"[2.0820227e-04 1.6475774e-06 3.3922491e-04 8.9792570e-07 3.7123982e-04
 7.8459652e-07 3.9007599e-04 1.4126495e-06 2.3545168e-05 1.2951492e-06
 8.5433865e-05 8.3512617e-07 1.2975061e-04 1.4559508e-06 6.7218853e-04
 8.3916939e-07 4.9701968e-04 1.8389259e-06 4.1281857e-04 7.8969617e-07
 6.5365992e-04 7.1166932e-07 5.5671169e-04 1.5280940e-06 6.6621404e-04
 8.3077384e-07 3.6256347e-04 1.2961849e-06 1.2483060e-12 2.7631740e-12]",./circuit_database/NGCC/result_folder/2025-0522-002014
NGCC,17653800.0,140.189,0.000750678,C2P_Simulator,2025-0522-002014,['NSGA-II'],"[5.0515664e-04 7.1665869e-07 1.1971483e-06 9.5327999e-07 5.7244912e-04
 6.5945244e-07 3.1553401e-04 1.3025895e-06 4.9015649e-05 8.3287358e-07
 6.8328416e-05 1.7262937e-06 5.3179072e-04 1.4437381e-06 6.9883070e-04
 6.9096421e-07 8.8471723e-05 5.4814467e-07 2.5302192e-04 7.5809965e-07
 2.9374287e-04 1.3355032e-06 1.7277147e-04 1.7922350e-06 3.4841703e-04
 1.6143484e-06 8.5996272e-04 1.4802417e-06 9.4766946e-13 2.1256254e-12]",./circuit_database/NGCC/result_folder/2025-0522-002014
NGCC,46795800.0,141.47,0.00248097,C2P_Simulator,2025-0522-002014,['NSGA-II'],"[4.9566594e-04 1.0609541e-06 4.5631459e-04 1.8947150e-06 4.3391116e-04
 6.4312468e-07 2.2511970e-04 1.2311264e-06 9.9162484e-05 1.6751040e-06
 1.6253846e-04 6.4685236e-07 4.5825038e-04 6.5908569e-07 3.5823204e-04
 5.1956403e-07 5.9706246e-04 7.6276740e-07 2.9244757e-04 1.8432152e-06
 1.8824435e-04 1.9601596e-06 7.7044655e-04 1.9176889e-06 1.7944044e-04
 1.6041575e-06 3.2288561e-04 1.9255119e-06 6.6676265e-13 2.9116904e-12]",./circuit_database/NGCC/result_folder/2025-0522-002014
NGCC,24939800.0,141.477,0.000921123,C2P_Simulator,2025-0522-002014,['NSGA-II'],"[1.7677600e-04 7.4428834e-07 1.5425072e-06 9.6322992e-07 2.3962594e-04
 6.9799148e-07 3.2993185e-04 1.2853806e-06 2.8256754e-05 1.5896204e-06
 1.0255004e-04 1.7269329e-06 5.3130300e-04 1.5592641e-06 7.0802664e-04
 6.7004817e-07 1.3025929e-04 5.8311281e-07 2.3354500e-04 9.8601220e-07
 2.9919139e-04 1.3302230e-06 1.4899307e-04 1.7795634e-06 3.7001664e-04
 1.6093393e-06 8.3654450e-04 1.4990372e-06 7.1063592e-13 2.1778863e-12]",./circuit_database/NGCC/result_folder/2025-0522-002014
NGCC,57056500.0,139.176,0.00521027,C2P_Simulator,2025-0522-002014,['NSGA-II'],"[5.0378282e-04 7.8769415e-07 2.7440477e-04 6.4202743e-07 3.7182178e-04
 7.8173946e-07 2.5909126e-04 1.1254106e-06 7.3121206e-05 1.6430157e-06
 1.7399857e-04 6.9401528e-07 3.9390882e-04 7.6956951e-07 2.3822290e-04
 5.4903256e-07 6.2434148e-04 6.8232276e-07 2.9410599e-04 1.6688316e-06
 1.2284347e-05 1.9758065e-06 8.0507796e-04 1.4290631e-06 2.9810492e-04
 1.2693813e-06 4.5189171e-04 1.8463279e-06 5.1337932e-13 2.5303531e-12]",./circuit_database/NGCC/result_folder/2025-0522-002014
NGCC,27927400.0,140.92,0.00118481,C2P_Simulator,2025-0522-002014,['NSGA-II'],"[2.6565726e-04 6.2929638e-07 5.7803933e-05 1.7967363e-06 2.6982301e-04
 8.8891397e-07 3.2294169e-04 1.2156218e-06 2.8098648e-05 1.2191830e-06
 7.7394492e-05 6.2342878e-07 2.6568989e-04 1.4324949e-06 6.5695454e-04
 9.7809084e-07 4.7424488e-04 1.4949713e-06 7.5035600e-04 7.2661152e-07
 6.7981431e-04 1.5723843e-06 6.4763986e-04 1.2879594e-06 2.3947054e-04
 9.7563668e-07 5.1674835e-04 1.1971499e-06 5.6530930e-13 2.6505183e-12]",./circuit_database/NGCC/result_folder/2025-0522-002014
NGCC,27949400.0,141.126,0.00122934,C2P_Simulator,2025-0522-002014,['NSGA-II'],"[1.8129470e-04 8.3971577e-07 5.7803933e-05 1.6960770e-06 2.2898502e-04
 7.6565959e-07 3.3463913e-04 9.2503825e-07 2.8014201e-05 1.5680780e-06
 8.7317894e-05 7.7308061e-07 4.3867953e-04 1.1453386e-06 6.5927795e-04
 6.6994312e-07 5.3716509e-04 1.8226091e-06 7.1541429e-04 9.8395981e-07
 7.5320021e-04 1.3406794e-06 6.4288103e-04 1.4192844e-06 2.4564512e-04
 8.9732418e-07 7.2105828e-04 1.0681837e-06 7.1016332e-13 2.7076696e-12]",./circuit_database/NGCC/result_folder/2025-0522-002014
NGCC,45086100.0,143.623,0.00299606,C2P_Simulator,2025-0522-002014,['NSGA-II'],"[4.9614540e-04 1.1350319e-06 5.7893939e-04 1.6490582e-06 4.8193819e-04
 1.1401872e-06 3.3783601e-04 1.3201236e-06 7.5598567e-05 1.5073982e-06
 1.7986653e-04 9.2125867e-07 4.9999327e-04 5.9069703e-07 3.5791475e-04
 5.5140953e-07 6.3869735e-04 7.4589417e-07 2.9897262e-04 1.6688316e-06
 3.0428614e-04 1.8850243e-06 8.0297457e-04 1.7198852e-06 3.4575793e-04
 1.6540350e-06 4.2202941e-04 1.9320044e-06 6.6009405e-13 2.9261333e-12]",./circuit_database/NGCC/result_folder/2025-0522-002014
NGCC,7269800.0,144.543,0.000843113,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[7.0974021e-04 1.6910457e-06 9.7028824e-05 1.4856864e-06 5.3198903e-04
 1.0885313e-06 3.0427487e-04 1.1331983e-06 4.1431552e-04 1.1551157e-06
 3.2263819e-05 1.7877436e-06 3.2552722e-04 1.3090882e-06 5.2187144e-04
 5.6483839e-07 1.7243133e-04 1.4084021e-06 1.8876481e-04 6.2292452e-07
 7.7970972e-04 1.8456005e-06 3.3345929e-04 1.6073774e-06 2.7730758e-04
 1.7392306e-06 4.7038944e-04 1.7618202e-06 5.8576738e-13 2.6217472e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,19051600.0,143.646,0.00104252,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[2.3022198e-04 1.3905823e-06 5.7491510e-05 1.6471391e-06 2.4393479e-04
 7.5863568e-07 3.4368559e-04 1.2223309e-06 3.4557768e-05 1.2248669e-06
 8.1061567e-05 1.3862013e-06 7.8438577e-05 1.0277873e-06 8.0979540e-04
 1.0436909e-06 4.3998583e-04 1.3969179e-06 7.3836278e-04 1.1065107e-06
 7.1776292e-04 1.5309618e-06 5.1225600e-04 1.4472914e-06 1.9321944e-04
 1.2847202e-06 3.4585918e-04 1.2519388e-06 7.5974535e-13 2.7296327e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,16650000.0,143.423,0.000764072,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[1.7964748e-04 1.6730289e-06 8.3409341e-06 9.4146969e-07 5.3268840e-04
 6.8630072e-07 3.2202227e-04 9.1960419e-07 2.7973896e-05 1.1492396e-06
 6.3435880e-05 1.7296738e-06 4.7307741e-04 1.4814959e-06 5.1660137e-04
 6.8368297e-07 8.5811953e-05 5.9077291e-07 1.9267680e-04 8.0926935e-07
 7.5490872e-04 1.3439555e-06 3.3537211e-04 1.7625960e-06 3.7033035e-04
 1.7376392e-06 8.8742631e-04 1.7728901e-06 1.0098499e-12 2.1503506e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,28047400.0,140.593,0.00112921,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[2.1891626e-04 5.7459584e-07 8.6827145e-05 1.6428882e-06 2.9097471e-04
 7.3821838e-07 3.3342795e-04 9.3511289e-07 3.0156210e-05 1.4538016e-06
 7.4748241e-05 5.9600939e-07 2.6020559e-04 1.2893988e-06 8.4339158e-04
 6.2821357e-07 5.0298165e-04 1.3792560e-06 7.8228390e-04 7.0215395e-07
 6.3271518e-04 1.5625797e-06 4.9831689e-04 1.4794092e-06 1.9325629e-04
 1.2745384e-06 3.8574930e-04 1.8930887e-06 5.6886988e-13 2.6498157e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,25423000.0,144.605,0.00280281,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[2.0820227e-04 1.7283550e-06 3.3922491e-04 8.8934053e-07 3.8822606e-04
 8.9317774e-07 3.9007599e-04 1.4126495e-06 2.3629615e-05 1.2948492e-06
 8.5433865e-05 9.0085257e-07 1.2929089e-04 1.4559508e-06 6.6729367e-04
 9.7196028e-07 6.3270779e-04 1.4955810e-06 3.9955587e-04 7.8969617e-07
 6.3238654e-04 7.1841498e-07 5.5671169e-04 1.4000929e-06 6.6621404e-04
 8.3077384e-07 3.6256347e-04 1.8848916e-06 1.2483060e-12 2.7631740e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,45783500.0,143.708,0.00302083,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[5.09433274e-04 1.50837377e-06 7.94186955e-04 1.70231044e-06
 4.24302707e-04 8.22551158e-07 2.05663775e-04 1.12629425e-06
 8.54934406e-05 1.47758476e-06 1.65120160e-04 6.94980372e-07
 4.66053607e-04 7.19736079e-07 6.92763657e-04 5.52539802e-07
 6.83158287e-04 8.31791965e-07 1.08141314e-04 1.85330839e-06
 2.59360764e-04 1.98585167e-06 8.04671727e-04 1.84618204e-06
 2.82164314e-04 1.14618854e-06 4.19639022e-04 1.44587989e-06
 5.49016887e-13 2.92172536e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,27907100.0,141.408,0.00117942,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[2.4326563e-04 7.8910676e-07 8.2524661e-05 1.6048824e-06 3.1772480e-04
 7.4751932e-07 3.3007725e-04 1.2223309e-06 2.9895908e-05 1.4337417e-06
 7.6920478e-05 6.4735354e-07 2.0823692e-05 1.0168153e-06 8.6144992e-04
 7.5249346e-07 4.4381164e-04 1.7419480e-06 6.7922316e-04 6.5366339e-07
 4.6501704e-04 1.6535129e-06 7.1050128e-04 1.4348949e-06 2.8704965e-04
 9.9903298e-07 4.5480861e-04 9.0139878e-07 5.4900285e-13 2.6388809e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,26768200.0,143.777,0.00108462,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[2.0162124e-04 1.6266954e-06 4.0996962e-05 1.6402794e-06 2.9460381e-04
 6.8585518e-07 3.3342795e-04 9.2869629e-07 3.0156210e-05 1.4538016e-06
 7.4748241e-05 6.3798439e-07 5.0665770e-04 1.2972311e-06 6.3959265e-04
 6.2821357e-07 5.0311134e-04 1.7321088e-06 7.4808282e-04 8.1094157e-07
 6.3271518e-04 1.3286684e-06 6.6190935e-04 1.4634519e-06 1.9860543e-04
 1.1038331e-06 8.4724190e-04 1.8157974e-06 5.6886988e-13 2.6498157e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,49454200.0,143.149,0.00317877,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[4.9836974e-04 1.2007571e-06 4.8461746e-04 1.7575385e-06 4.2652016e-04
 9.0034479e-07 3.9108712e-04 1.4118779e-06 8.4936109e-05 1.4315774e-06
 1.6153048e-04 6.2413153e-07 4.6645073e-04 6.3670780e-07 3.2809476e-04
 5.2099875e-07 6.1321119e-04 1.4954404e-06 8.4713229e-04 7.2001609e-07
 6.9940824e-04 1.9796539e-06 5.4711773e-04 1.8213811e-06 6.6733814e-04
 8.3432201e-07 3.0243528e-04 1.9506663e-06 6.2310405e-13 2.9141795e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,44170300.0,144.689,0.00347642,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[6.2256289e-04 1.3422776e-06 9.2226802e-04 1.5179054e-06 3.5186944e-04
 1.0661330e-06 4.2362136e-04 1.7572244e-06 1.0785034e-04 1.2300403e-06
 1.7094216e-04 9.0101406e-07 3.2899794e-04 7.7034537e-07 8.2997116e-04
 6.2628720e-07 6.3843717e-04 8.2648614e-07 7.7221100e-04 6.5040143e-07
 6.0085661e-04 1.9292856e-06 9.5758209e-04 1.4220291e-06 5.3494057e-04
 1.3538071e-06 1.8534996e-04 1.8598236e-06 8.4004375e-13 2.9389154e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,23507900.0,144.394,0.00160777,C2P_Simulator,2025-0522-002209,['NSGA-II'],"[9.5138635e-04 1.1590034e-06 3.5385840e-04 1.5943667e-06 3.6167627e-04
 1.4015080e-06 3.1413644e-04 1.0939318e-06 1.1771177e-04 1.0776540e-06
 8.0437625e-05 7.9436188e-07 1.6121629e-04 7.2881113e-07 5.3711049e-04
 6.1762012e-07 4.5014085e-04 1.0699649e-06 5.1400030e-04 1.6197923e-06
 7.7970850e-04 1.8784600e-06 2.3583007e-04 1.4070686e-06 3.0552468e-04
 1.8078688e-06 5.6148652e-04 1.7085748e-06 8.9649414e-13 2.9660445e-12]",./circuit_database/NGCC/result_folder/2025-0522-002209
NGCC,9686220.0,142.69,0.000761939,C2P_Simulator,2025-0522-002346,['NSGA-II'],"[7.0974021e-04 1.1172766e-06 9.7028824e-05 1.4998185e-06 2.3916471e-04
 1.0930361e-06 3.2858390e-04 1.2600551e-06 4.1431552e-04 1.1551157e-06
 3.4006542e-05 9.8341434e-07 3.2779537e-04 1.3165986e-06 5.2187144e-04
 8.6826179e-07 1.4819880e-04 1.4084021e-06 2.1232269e-04 6.2292452e-07
 7.7762612e-04 1.8423558e-06 3.3345929e-04 1.6073774e-06 2.7730758e-04
 1.7392306e-06 4.7038944e-04 1.7618202e-06 6.6522336e-13 2.8633272e-12]",./circuit_database/NGCC/result_folder/2025-0522-002346
NGCC,29599100.0,142.821,0.00126472,C2P_Simulator,2025-0522-002346,['NSGA-II'],"[2.0820227e-04 1.1604013e-06 3.3922491e-04 9.7874977e-07 3.6977415e-04
 7.2154381e-07 3.4532463e-04 1.2267624e-06 2.3518089e-05 1.2951492e-06
 8.5433865e-05 6.2311693e-07 1.9293360e-05 1.5067154e-06 6.7151751e-04
 9.7337715e-07 4.9960008e-04 1.7380868e-06 4.3041192e-04 7.8830749e-07
 4.5503763e-04 6.9550140e-07 8.1356103e-04 1.4372172e-06 1.5837971e-04
 1.6254988e-06 3.6256347e-04 1.2816499e-06 6.1067162e-13 2.7631740e-12]",./circuit_database/NGCC/result_folder/2025-0522-002346
NGCC,30024500.0,144.587,0.00260125,C2P_Simulator,2025-0522-002346,['NSGA-II'],"[2.0820227e-04 1.7283550e-06 3.3922491e-04 8.8934053e-07 3.7123982e-04
 8.9319525e-07 3.9007599e-04 1.4126495e-06 1.9496321e-05 1.2951492e-06
 8.5433865e-05 6.2311693e-07 1.2931981e-04 1.4559508e-06 6.7218853e-04
 9.7196028e-07 4.9701968e-04 1.4980388e-06 4.0415543e-04 7.8969617e-07
 6.5365992e-04 7.1166932e-07 5.5671169e-04 1.2864441e-06 6.6621404e-04
 8.3077384e-07 3.6256347e-04 1.2961849e-06 1.2483060e-12 2.7631740e-12]",./circuit_database/NGCC/result_folder/2025-0522-002346
NGCC,16435500.0,144.457,0.00116642,C2P_Simulator,2025-0522-002346,['NSGA-II'],"[3.8241255e-04 1.6762122e-06 5.1645449e-05 1.8274466e-06 5.3480809e-04
 7.1181893e-07 3.0456303e-04 1.1338844e-06 3.7896156e-05 1.4328790e-06
 8.0136473e-05 1.7926238e-06 6.0578954e-04 6.3774291e-07 7.9950865e-04
 6.0167520e-07 5.1588501e-04 1.7402645e-06 7.7970384e-04 5.3593351e-07
 3.7044307e-04 1.5591354e-06 6.5799709e-04 1.4472914e-06 2.7207367e-04
 1.1950879e-06 6.3406519e-04 1.4496565e-06 5.8583314e-13 2.6214439e-12]",./circuit_database/NGCC/result_folder/2025-0522-002346
NGCC,58083400.0,139.569,0.00543343,C2P_Simulator,2025-0522-002346,['NSGA-II'],"[5.0378282e-04 9.7007830e-07 2.7440477e-04 6.9346646e-07 3.7182178e-04
 7.8173946e-07 2.6229877e-04 1.1271358e-06 7.3121206e-05 1.6430157e-06
 1.7399857e-04 6.5872848e-07 3.9390882e-04 7.6956951e-07 2.3822290e-04
 5.4903256e-07 6.3961063e-04 6.8073126e-07 2.9800556e-04 1.6688316e-06
 1.2284347e-05 1.9758065e-06 8.0507796e-04 1.4295105e-06 2.9810492e-04
 1.2920759e-06 5.0353707e-04 1.8463279e-06 5.1337932e-13 2.5404106e-12]",./circuit_database/NGCC/result_folder/2025-0522-002346
NGCC,24134100.0,144.2,0.00128347,C2P_Simulator,2025-0522-002346,['NSGA-II'],"[2.7062814e-04 1.8014678e-06 1.5025756e-04 1.6742847e-06 1.9866069e-04
 7.4785027e-07 3.3007725e-04 1.3166651e-06 2.8533972e-05 1.1582002e-06
 8.1577346e-05 9.7603993e-07 1.3084264e-04 9.7702264e-07 8.6212094e-04
 7.4097846e-07 4.4123121e-04 1.7401328e-06 6.7922316e-04 1.0189378e-06
 6.6363928e-04 1.6697732e-06 7.1050128e-04 1.2841218e-06 2.8681936e-04
 1.0200696e-06 5.6884426e-04 9.1593387e-07 1.1877784e-12 2.6388809e-12]",./circuit_database/NGCC/result_folder/2025-0522-002346
NGCC,26353600.0,144.301,0.00248533,C2P_Simulator,2025-0522-002346,['NSGA-II'],"[2.0820227e-04 1.6475774e-06 3.3922491e-04 8.9792570e-07 3.7123982e-04
 7.8457902e-07 3.9007599e-04 1.4126495e-06 2.3626199e-05 1.2951492e-06
 8.5433865e-05 8.3512617e-07 1.2972167e-04 1.4559508e-06 6.7218853e-04
 8.3916939e-07 4.9701968e-04 1.8364678e-06 4.1255559e-04 7.8969617e-07
 6.5365992e-04 7.1166932e-07 5.5671169e-04 1.5280940e-06 6.6621404e-04
 8.3077384e-07 3.6256347e-04 1.3048320e-06 1.2483060e-12 2.7631740e-12]",./circuit_database/NGCC/result_folder/2025-0522-002346
NGCC,55649800.0,140.919,0.00332825,C2P_Simulator,2025-0522-002515,['NSGA-II'],"[5.0378282e-04 9.9864531e-07 2.7440477e-04 1.5209832e-06 3.7182178e-04
 7.8222951e-07 2.6229877e-04 1.3226361e-06 7.3121206e-05 1.6430157e-06
 1.6813101e-04 6.5872848e-07 3.9502434e-04 7.6956951e-07 2.0515651e-04
 5.3418222e-07 6.3961063e-04 6.7881638e-07 2.9800556e-04 8.2746067e-07
 6.4995847e-06 1.9758065e-06 8.0507796e-04 1.4295105e-06 3.2751175e-04
 1.3302687e-06 4.7278457e-04 1.7783534e-06 5.1337932e-13 2.5404106e-12]",./circuit_database/NGCC/result_folder/2025-0522-002515
NGCC,12287300.0,145.557,0.00113433,C2P_Simulator,2025-0522-002515,['NSGA-II'],"[4.8639707e-04 1.3858169e-06 5.5221575e-05 1.4856864e-06 5.3198903e-04
 1.0885313e-06 3.4379627e-04 1.3155870e-06 3.4928074e-05 1.1718578e-06
 3.2263819e-05 6.1455029e-07 3.1237089e-04 1.2864707e-06 5.1793997e-04
 7.8816771e-07 2.3955887e-04 1.3964227e-06 9.0054644e-04 7.7914035e-07
 7.1735086e-04 1.6021760e-06 3.3345929e-04 1.6099400e-06 6.3014182e-04
 1.7392306e-06 4.7216684e-04 1.7446787e-06 5.9347162e-13 2.7180129e-12]",./circuit_database/NGCC/result_folder/2025-0522-002515
NGCC,13200000.0,145.515,0.00117576,C2P_Simulator,2025-0522-002515,['NSGA-II'],"[4.9678644e-04 1.6105308e-06 5.5221575e-05 6.5832785e-07 5.3198903e-04
 1.0880414e-06 3.0262140e-04 1.1231417e-06 7.6728757e-05 1.1718578e-06
 3.8139238e-05 6.2352649e-07 3.2441170e-04 1.2864707e-06 5.5202917e-04
 7.8864588e-07 2.3955887e-04 1.4103382e-06 9.0054644e-04 1.6205147e-06
 9.0463535e-04 1.6021760e-06 3.3345929e-04 1.6099400e-06 6.0073496e-04
 1.7010378e-06 5.0291937e-04 1.8397720e-06 5.9000005e-13 2.9115304e-12]",./circuit_database/NGCC/result_folder/2025-0522-002515
NGCC,49661200.0,140.744,0.00287054,C2P_Simulator,2025-0522-002714,['NSGA-II'],"[5.1779504e-04 7.5767196e-07 2.7487136e-04 8.9945848e-07 3.3948888e-04
 7.8083224e-07 9.6437434e-04 1.0501711e-06 7.4271527e-05 8.7052820e-07
 1.6932402e-04 9.3733638e-07 3.9631574e-04 5.7271052e-07 4.9488910e-04
 5.8307376e-07 4.9168133e-04 1.4881457e-06 9.0204837e-04 1.7242498e-06
 9.4236486e-05 1.9694494e-06 1.8498310e-04 1.4276873e-06 3.5872738e-04
 1.6677421e-06 1.5940974e-04 1.8447543e-06 6.2702534e-13 2.7752061e-12]",./circuit_database/NGCC/result_folder/2025-0522-002714
NGCC,60585000.0,137.003,0.0102928,C2P_Simulator,2025-0522-002714,['NSGA-II'],"[2.7409353e-04 9.7007830e-07 2.7440477e-04 6.9346646e-07 3.8061626e-04
 7.8173946e-07 4.1795635e-04 1.1271358e-06 7.3121206e-05 1.6470337e-06
 1.7399857e-04 6.5872848e-07 3.9390882e-04 7.6976028e-07 6.8818440e-04
 5.4903256e-07 6.3943746e-04 6.8360248e-07 2.9742261e-04 6.9066925e-07
 1.2284347e-05 1.8168054e-06 8.0506451e-04 1.7649423e-06 2.7740927e-04
 1.2728144e-06 5.0353707e-04 1.8463279e-06 5.1337932e-13 2.5404106e-12]",./circuit_database/NGCC/result_folder/2025-0522-002714
NGCC,17375600.0,144.975,0.00202166,C2P_Simulator,2025-0522-002714,['NSGA-II'],"[5.09066042e-04 1.51984966e-06 5.80123451e-04 1.70215901e-06
 3.88881279e-04 1.26626389e-06 1.89937593e-04 1.04702087e-06
 1.16281444e-04 1.34647212e-06 6.55024705e-05 1.69976499e-06
 2.87653675e-04 6.91080572e-07 8.90510506e-04 6.87437705e-07
 3.29235452e-04 7.51910534e-07 4.83989395e-04 1.61957075e-06
 7.13055953e-04 1.78666664e-06 9.31532122e-04 1.79412223e-06
 3.67636094e-04 1.48086360e-06 2.34636158e-04 1.81564610e-06
 9.45421584e-13 2.09983268e-12]",./circuit_database/NGCC/result_folder/2025-0522-002714
NGCC,11601200.0,146.938,0.000844534,C2P_Simulator,2025-0522-002830,['NSGA-II'],"[5.1551178e-04 1.6407827e-06 5.3553606e-05 1.4856864e-06 5.6455069e-04
 1.2555707e-06 2.9370116e-04 1.3186420e-06 7.6728757e-05 1.1718578e-06
 3.2263819e-05 6.2174820e-07 3.2552722e-04 7.0090636e-07 5.1763782e-04
 6.9694897e-07 8.0164435e-05 1.4084021e-06 9.1185124e-04 7.8610310e-07
 8.6666882e-04 1.3214362e-06 3.3807525e-04 1.4072101e-06 6.0829840e-04
 1.7381061e-06 1.7921475e-04 1.8150921e-06 6.3250555e-13 2.8588100e-12]",./circuit_database/NGCC/result_folder/2025-0522-002830
NGCC,18973000.0,143.586,0.000805792,C2P_Simulator,2025-0522-003102,['NSGA-II'],"[5.0879584e-04 1.4515974e-06 3.9682051e-05 6.7028498e-07 5.3144892e-04
 6.9336801e-07 3.3796916e-04 1.3076951e-06 7.0670299e-05 7.2513609e-07
 5.4233151e-05 6.9418422e-07 1.1300785e-04 7.7417366e-07 7.0759526e-04
 5.6470134e-07 8.2730257e-05 5.9575990e-07 2.9605656e-04 1.7164791e-06
 3.0370531e-04 1.3339431e-06 4.5190938e-04 1.8993508e-06 3.7790119e-04
 1.7356863e-06 8.6836738e-04 1.8024044e-06 5.5226944e-13 2.6712738e-12]",./circuit_database/NGCC/result_folder/2025-0522-003102
NMCNR,262717.0,124.893,7.67107e-06,-10.534632230416443,2025-0521-151153,"[1, 1, 1]","[4.97691137e-04 1.00625128e-06 3.40391057e-04 1.25703256e-06
 2.19940404e-04 1.80274258e-06 2.80797747e-05 1.51712444e-06
 7.67201223e-04 1.45312481e-06 3.53556939e-04 1.31684995e-06
 2.31455966e-04 1.43950358e-06 3.06883460e-04 1.65710980e-06
 8.26726020e-04 1.58465938e-06 5.12571512e-04 8.45194455e-07
 5.00203088e-04 7.46155231e-07 9.74225414e-04 1.71611834e-06
 1.58448568e-12 2.66383350e-12 1.85831287e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151153
NMCNR,253495.0,124.61,7.58514e-06,-10.524005796587465,2025-0521-151232,"[1, 1, 1]","[5.04078203e-04 9.69165519e-07 2.13491195e-04 1.50824327e-06
 2.11580019e-04 1.61839504e-06 9.86109737e-05 1.40931968e-06
 5.65479247e-04 1.62001747e-06 3.80487728e-04 1.37576002e-06
 2.23282346e-04 1.32382104e-06 3.30401073e-04 1.65026963e-06
 7.12406753e-04 1.50818004e-06 4.91514761e-04 8.78443455e-07
 4.30946543e-04 9.65597858e-07 8.65225824e-04 1.67133493e-06
 1.45053354e-12 2.66191907e-12 1.95884805e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151232
NMCNR,249857.0,124.483,7.24635e-06,-10.537572214447975,2025-0521-151232,"[1, 1, 1]","[5.23350023e-04 9.39427163e-07 2.79368352e-04 1.50111064e-06
 1.07105953e-04 1.51358254e-06 5.07902581e-05 1.54793517e-06
 5.06600788e-04 1.37988900e-06 3.80337704e-04 1.46016344e-06
 2.20428221e-04 1.34383329e-06 3.34900443e-04 1.68664925e-06
 7.46319111e-04 1.45391075e-06 4.53283167e-04 1.01951973e-06
 4.28802600e-04 9.57849474e-07 9.74225414e-04 1.79566354e-06
 1.27469938e-12 2.72115153e-12 1.85534178e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151232
NMCNR,269008.0,125.123,7.71731e-06,-10.542299249666078,2025-0521-151242,"[1, 1, 1]","[5.07757497e-04 9.46214283e-07 2.10070734e-04 1.43890893e-06
 1.48649729e-04 1.61839504e-06 8.43332292e-05 1.40561158e-06
 5.82280228e-04 1.64948988e-06 3.60323420e-04 1.40610492e-06
 2.25202747e-04 1.32936583e-06 3.32102298e-04 1.66828407e-06
 7.14004593e-04 1.46554264e-06 4.89796331e-04 1.11117109e-06
 4.08600321e-04 1.12487443e-06 8.97637960e-04 1.60538929e-06
 1.39341803e-12 2.69081791e-12 1.81139626e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151242
NMCNR,204897.0,122.759,5.03749e-06,-10.609321402698601,2025-0521-151620,"[1, 1, 1]","[5.12788022e-04 9.54736009e-07 2.77809371e-04 1.36252376e-06
 1.81304210e-04 1.57853298e-06 3.57488318e-05 1.47738722e-06
 6.59030075e-04 1.50239614e-06 4.33008599e-04 1.25046013e-06
 2.18771454e-04 1.34322504e-06 4.15594800e-04 1.64916134e-06
 7.59529364e-04 1.49614741e-06 4.90144606e-04 9.53877357e-07
 4.34648419e-04 9.63733203e-07 9.37641769e-04 1.74978437e-06
 1.32614956e-12 2.69118423e-12 1.73690975e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151620
NMCNR,223652.0,123.508,5.06868e-06,-10.644677912330065,2025-0521-151650,"[1, 1, 1]","[4.91515210e-04 9.69537590e-07 2.44428719e-04 1.34300371e-06
 3.24272550e-04 1.67392702e-06 2.11747185e-05 1.39874597e-06
 6.50042300e-04 1.50240281e-06 4.67724999e-04 1.46126905e-06
 2.26952664e-04 1.20504756e-06 3.84906656e-04 1.71155057e-06
 7.63015252e-04 1.53975479e-06 4.85403402e-04 9.99729717e-07
 4.10810861e-04 9.58798122e-07 7.99023734e-04 1.75635229e-06
 1.15918288e-12 2.70072892e-12 1.98500539e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151650
